ID,text,sentiment
6.10354E+17,Can't wait for tomorrow @FitzMuseum_UK . Wonderful WATERCOLOUR - Elements of Nature opens 16 June 🎨 http://t.co/XbWnAWxegJ,nocode
6.12319E+17,Fantastic afternoon exploring the @britishmuseum http://t.co/LAZvL5bRgu,happy
6.11903E+17,Fantastic opening night @LeedsArtGallery for  Sir Terry Frost. Wonderful curation by @Tate_StIves http://t.co/xcy0yw1dz0,happy
6.14757E+17,"""radiant, and certainly worth another look"" - @guideguardian on Jackson Pollock's late works @tateliverpool: http://t.co/9FsUhJ5JxB",happy
6.13038E+17,Pineapple-shaped knobs on the railings outside the Fitzwilliam Museum. @fitzmuseum_uk #objects2015 @… https://t.co/6TzNPRqoAW,nocode
6.13334E+17,Our events team has been visiting @_TheWhitechapel today in preparation for our forthcoming event! @PositiveAcademy http://t.co/wJR1rLRij2,happy
6.12591E+17,"@britishmuseum Longest day, yet it has neither the earliest sunrise nor the latest sunset!",happy
6.12268E+17,Castle Hill Open Day – @kettlesyard http://t.co/oGBVHUZyMn,nocode
6.13296E+17,@britishmuseum una greba?,nocode
6.12275E+17,Huge East London art wander today: @IMTgallery @MaureenPaley @approachgallery @_TheWhitechapel. Keeping art local!,happy
6.13333E+17,Volunteers needed for ARTIST ROOMS: Gerhard Richter @PlymouthMuseum http://t.co/8leTEA8rUs Deadline: Thurs 3 Sept #artopps,nocode
6.14382E+17,Join 200 of the best in #digital at #InteractLDN | 20-21 Oct @britishmuseum http://t.co/HogUQm6qjg | #UX #IA #Design http://t.co/pYdmp5RmQu,nocode
6.13968E+17,@tateliverpool *you're*,not-relevant
6.12968E+17,Indigenous Australia @britishmuseum is really worth a look http://t.co/HGdFYLGaw4,happy
6.11846E+17,"Why Jackson #Pollock gave up painting http://t.co/Jjv5CQlXYF via @guardian ""Blind Spots"" @tateliverpool 30 June - 18 October #JackTheDripper",nocode
6.13323E+17,@britishmuseum this might be an apple,nocode
6.10862E+17,Delighted that our work has been selected for the Evolver Prize 2015 @SimonEvolver and looking forward to the show @ThelmaHulbert,happy
6.13272E+17,@britishmuseum happily profit from displaying artefacts unethically obtained from countries that were under oppression and invasion,disgust|angry
6.12159E+17,I'm now head down prepping for my @Interact_Conf talk on 20/10 at @britishmuseum. Tickets are on sale. #InteractLDN http://t.co/FRZdsHbN1G,nocode
6.11857E+17,@NationalGallery Looks like my kind of party!!!  I'm there!,happy
6.1491E+17,Capital day with @KMHyland @britishmuseum being reminded of everything we used to know 'bout statues &amp; vases! #DefiningBeauty #SusanWoodford,happy
6.10483E+17,"Thank you Andrew Nairn, Director of @kettlesyard, for sharing his insights with students today http://t.co/oxcyO5TsEo",happy
6.12189E+17,"Etching of Ovid’s Metamorphoses is by artist Salvator Rosa, born #otd 1615 http://t.co/Qn3a5eDjMA http://t.co/9cIuQrsOd9 @britishmuseum",nocode
6.13365E+17,Incredible innovation on the part of the @britishmuseum by using #3DPrinting to uncover the past. #history #tech https://t.co/wq3U7YLdd4,happy
6.10432E+17,"@_TheWhitechapel @andersenemily  A glorious site, a darkroom ready for use with film",happy
6.12943E+17,"I'm at @BritishMuseum in London, Greater London https://t.co/bUPIiiQ7tJ",nocode
6.15254E+17,@MrStuchbery @FrancesBarker @britishmuseum If it is done respectfully I think it's generally ok but I see it can be a tough call.,nocode
6.1448E+17,@Godchecker @rickygervais @xeni @GSpellchecker @Ratatosk4 @britishmuseum @TalesofBritain @ChuckWendig amen!,happy
6.13722E+17,"@pastellpumpkin @Tate_StIves St Ives, beautiful whatever the weather, booking now for October http://t.co/zPUqz21cy3",happy
6.11783E+17,Cambridge University grants honorary degrees to its 'great eight' including @britishmuseum director http://t.co/LD46m0GV07,nocode
6.10738E+17,.@Tate_StIves art gallery in Cornwall set to undergo 12m expansion &amp; remodelling: http://t.co/p7J9rG4htq #Engineering http://t.co/S75pVG2QVN,not-relevant
6.14018E+17,Discover the Naked Truth behind Greek Art @britishmuseum - Exhibition Runs Until 5th July 2015 http://t.co/Xx9T0VWo2f …,nocode
6.1208E+17,@clairycakes @britishmuseum @Ellaphaba @thetheatrecafe,nocode
6.11526E+17,".@britishmuseum asked that cos Napolean used to say ""An army marches on its stomach""",nocode
6.11567E+17,@MuseeArmee @britishmuseum @CFontainebleau    ...phénoménal....merci!,happy
6.14407E+17,Thank you for my book @NationalGallery I won in the @twitter prize draw :-) http://t.co/41oqgYo2DB,happy
6.11643E+17,Revisiting fossil sea scorpion that used to be world's largest spider @CamUnivMuseums #evolution #oldfriend http://t.co/8Nc6fhh4YM,nocode
6.12993E+17,@jennarbrown1 @britishmuseum Beautiful exhibit in a fabulous space! Tad ashamed of the time it took us to remember the Oedipus Trilogy names,happy|sad
6.13698E+17,".@NationalGallery Beautiful! RT ""Our immerisive new exhibition #Soundscapes opens on 8 July http://t.co/dF6fC1rK5f""",happy
6.15149E+17,"Happy Birthday @PP_Rubens “@NationalGallery: Rubens was born #OnThisDay in 1577. 'Samson and Delilah', in room 29. http://t.co/Lxit2ZwAaH”",nocode
6.11669E+17,"@ambergib @sloop @Tate_StIves @VisitCornwall @VisitBritainPR great pub, very fond holiday memories",happy
6.13299E+17,@britishmuseum a leg shield guard maybe?,nocode
6.14755E+17,@britishmuseum Any chances of #DefiningBeauty exhibition being extended?,nocode
6.10443E+17,@kettlesyard: @CamOpenStudios this week is the last week people can visit Kettle's Yard &amp; Castle Hill - Open Day this Sat! @CambsEdition,nocode
6.12619E+17,@bombuspolaris @NationalGallery one of my proudest moments,happy
6.1124E+17,even this guy at the @NationalGallery agrees with you @Cubskickass100... Schwarber will be the player of the game... http://t.co/5P2ZCpfZAP,nocode
6.10365E+17,What's On: Exhibition openings to look forward to this week include Ruskin's Turner (@FitzMuseum_UK) and @ArtBasel. http://t.co/UHH9d4cB4E,nocode
6.12889E+17,Still on! @CreativeDebuts @TheOfficeGroup @ShoreditchHype @secret_london @_TheWhitechapel @TitleSussex http://t.co/etpG6C1lVe,nocode
6.13558E+17,大英博展100のモノが語る世界の歴史で最も印象に残ったアフガンの毛織物　British Museum: Collection object details @britishmuseum http://t.co/vmJ2cHvlWi,nocode
6.12964E+17,"Very good, unobtrusive use of technology in revamped @britishmuseum #WaddestonBequest, esp Palmer Cup: http://t.co/fSS9IraeGQ",happy
6.13302E+17,@britishmuseum parade shield,nocode
6.14419E+17,The sun is out! Time to do some holiday planning? @CamUnivMuseums  Summer at the Museums programme ready for browsing http://t.co/X6U4TBxVpo,happy
6.13012E+17,Lisa May Thomas explores humans and touch in The Touch Diaries Film Premiere 9 July @ICIABath https://t.co/rP8fWJArYc http://t.co/6ebFrP2j59,nocode
6.13703E+17,For Brexit @britishmuseum gives back Parthenon statues to Greece. It will put Michel-Constant All'spipe instead them. http://t.co/p8A9Hl3ifW,nocode
6.11559E+17,For art enthusiasts this should not be missed. I love every minutes in this… (at @nationalgallery) [pic] — https://t.co/wtlGh06tZR,happy
6.14736E+17,@wzaparte @britishmuseum @DerSPIEGEL Guter Punk!,nocode
6.12972E+17,@Tate the whole Magritte exhibition @tateliverpool,nocode
6.14129E+17,@AmyYiannitsarou @britishmuseum @acropolismuseum @GreekReporter It is a lovely museum.,happy
6.11539E+17,Two works of art made 700 yrs apart: See Sir Caro's take on Duccio's Annunciation @NationalGallery free entry http://t.co/Mf6bCK4VNp,nocode
6.12964E+17,Congratulations to @kettlesyard on their last day before a thrilling renovation. Delighted have shared some of the journey with them!,happy
6.13371E+17,Curiosa exposición monográfica de marcos Sansovino en @NationalGallery de Londres hasta el 13-9 http://t.co/YkloYf2t6t,nocode
6.14921E+17,"Truly lovely evening at #DefiningBeauty at the @britishmuseum with @HeidiNiMhurchu - thanks for everything, you're a superstar!!",happy
6.15474E+17,@FL_FLAMIN @_TheWhitechapel Thanks for a great afternoon on Saturday - fascinating films and conversation #TheArtistsPresent,happy
6.13781E+17,Great to be at the @RAMMuseum tonight to hear about #defeatingdepression. Lots of personal stories &amp; hope for the future! #timetochange,happy
6.14051E+17,This afternoon is going to be a good one @britishmuseum http://t.co/vkEnByhOKW,happy
6.10751E+17,@NationalGallery What has been your favourite exhibition since you've been there?,nocode
6.14139E+17,Had such a wonderful morning @Tremenheere thank you for having us! From @Tate_StIves Learning Team #Cornwall http://t.co/VHlRKk2aOP,happy
6.11876E+17,@NationalGallery Would you be able to help with this painting info? Copenhagen Harbor 1890. http://t.co/oz0IaNgeR1,nocode
6.12299E+17,@britishmuseum So enjoyed the demonstration. It must take years to master this beautiful artistry.,happy
6.12161E+17,I do not know how many times I have walked up and down this staircase @britishmuseum but for the… https://t.co/Mf6YQFLfNS,nocode
6.10533E+17,"#AskTheGallery Dr Penny, facing public outcry and a petition with nearly 45,000 signatures, will you halt privatisation at @NationalGallery?",angry
6.15097E+17,@NationalGallery: Monet married his wife Camille #OnThisDay in 1870.  https://t.co/uan4nbbjMU,nocode
6.11555E+17,Visste du att British Museum i #London bara visar 1% av hela sin samling? @visitlondon @britishmuseum http://t.co/I1hl1olYpU,nocode
6.11913E+17,I was there in May and it was a stunning exhibition. // @britishmuseum,happy
6.15448E+17,Miss @britishmuseum 's Ming exhibition last year? @WenqingP will bring you up to speed:… http://t.co/lUChMXvkXX http://t.co/ImNrkA1HnE,nocode
6.14662E+17,Perfect weather for this weekend's Armed Forces Day #plymouth http://t.co/1VadEiiW3j http://t.co/m909A2rIVF @PlymouthMuseum: @PlymHoe,happy
6.10526E+17,@7Stories @plymlibraries @PlymouthMuseum That looks amazing! I'll be there with Cece and Fifi (Beau is 12 so probs a bit old :) ),happy
6.11644E+17,Peri today @jasonderulo @danandmoore @euromaestro @bymrmatthews @revbeej @melvinio @ChocolateJohnny @britishmuseum http://t.co/FYSGeAY4tj,nocode
6.13047E+17,"@NationalGallery The 2nd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant
6.14399E+17,Solidarity to those striking at the National Gallery. @NationalGallery NO TO PRIVATIZATION #TUCLGBT15,angry
6.15161E+17,Hedge bindweed out in force in Peckham. The same plant grows around St Helen on this amazing pendant @britishmuseum http://t.co/Yp0tW86pNW,happy
6.117E+17,"@Thejadelord @PearlLamFineArt @NYAcademyofArt @NationalGallery thank you so much, David!",happy
6.1078E+17,Lots of questions about privatisation and sacking of our rep on @NationalGallery's #AskTheGallery. V disappointing they weren't addressed.,sad
6.12587E+17,@britishmuseum @yaidunohannji Love it! Surely the Royals had/have way too much money :),happy
6.11824E+17,#FF Happy Friday! @BrianRhys @BrilliantMaps @bristolmuseum @BritGeoSurvey @britishlibrary @britishmuseum   @brockter @brownarchaeolog,not-relevant
6.12537E+17,close up of the #portlandvase @britishmuseum  &lt;3 #roman #cameo glass http://t.co/wNUNUXokHq,nocode
6.15252E+17,@BedfordHaddock @britishmuseum Yes -  it was described as coming from one of these world's first mass graves.,nocode
6.15493E+17,@britishmuseum Is the last one currently in politics?,nocode
6.1159E+17,@Hatchards @britishmuseum I have been enjoying the British Library Crime Classics series that I bought at Hatchards.,happy
6.12341E+17,Workshop @britishmuseum today on Manchu Money was more than great. Money does not stink. Thank you @HelenWangLondon http://t.co/RslFqwdb4a,happy
6.1259E+17,@britishmuseum the longest day then new beginnings and big positive changes in the coming days,happy
6.10836E+17,"@PeterWiles @evolver @ThelmaHulbert thank you, that looks great!",happy
6.12995E+17,@britishmuseum @BL_VisualArts,not-relevant
6.11161E+17,@_TheWhitechapel The National Gallery loved our training! We can help with your accessibility too! http://t.co/CGGJdvumzT,happy
6.14417E+17,"""Richard III became King of England #onthisday in 1483 http://t.co/3ndMUqfaF9"" showing at @CurveLeicester July/Aug via @britishmuseum",nocode
6.11985E+17,@judrop1948 @Colin_Macaulay @Duck_Di @DuncanSalkeld @NottArchaeology @AidanBaker @britishmuseum - thank you!,happy
6.13636E+17,@nationalgallery Piero della Francesca! One of my favourite pieces ever.,happy
6.14718E+17,"Since a few of these were included, it would be nice to see more - it felt like a concessionary nod &gt; @foxvertebrae @britishmuseum",sad
6.14035E+17,We're leaving the @britishmuseum and we're off to the horniman for the communication group @StrokeAssocLDN http://t.co/1bbxFxSzLn,nocode
6.14034E+17,Why was the body the most important subject for art in Ancient Greece? From gods to sports stars @britishmuseum http://t.co/DlV9tEi6hL,nocode
6.12571E+17,CarleMagne http://t.co/kpZU2hfgSa @yourfamstory @britishmuseum @TainoL @SmackHighQC @fool__inlove @AntonLaGuardia @thequote @ahencyclopedia,not-relevant
6.11843E+17,@redbooksblog grazie! @museiincomune @britishmuseum @Nigella_Lawson @GordonRamsay @SaveRome #FFback,not-relevant
6.138E+17,Weapons of resistance: @britishmuseum #IndigenousAustralia Curator Gaye blogs about Jandamarra http://t.co/AaYhMvcSHe http://t.co/glEOzLRtgM,nocode
6.14779E+17,Come down to Cass Art Liverpool and get creative on our outside try me table!! @OneArtLiv @tateliverpool @theBluecoat http://t.co/wKzCRg8HjG,not-relevant
6.12215E+17,St Eleftherios Greek School trip to British Museum see more at http://t.co/2ha6p4tOp8 @britishmuseum #britishmuseum,nocode
6.11642E+17,@archaeologymag Plus more recent evidence from @the_bsr @sotonarch @britishmuseum survey https://t.co/Nk7Nn4Erk3,nocode
6.13993E+17,Really enjoyed early morning visit to #definingbeauty @britishmuseum lots of works I'd over even seen in books BMImages_com,happy
6.11816E+17,@langham_press supporting this great event for the 3rd year -  Sat 20th June 12pm to 5pm @kettlesyard  https://t.co/cZDtW8PtAP,happy
6.10819E+17,Studio work done off to the @_TheWhitechapel - JOY! http://t.co/8evwKeUlfS,happy
6.15589E+17,"@johnrobb77 Looking forward to Jackson Pollock @tateliverpool Blind Spots. Never Mind the Pollocks, Dripping Not Pouring.",happy
6.11591E+17,@HistoryLibya @OsamaTashani @britishmuseum ياهو فيقوا وقتها ما كنش في حاجة اسمها ليبيا اصلا..ليبيا وجدت بعد 1951 كاتحاد لثلاث مناطق,not-relevant
6.14025E+17,.@BMAGcurators are tweeting about Baroque today. Here is a work by Reni from our collecti... http://t.co/roYjOLIkl5 via @NationalGallery,nocode
6.10813E+17,@NationalGallery Do you post information leaflets etc. to schools? I'm the librarian/LRC manager of a large school library in North London.,not-relevant
6.10479E+17,and a fav from @NationalGallery for the birfday boy:  http://t.co/1L7VJ6ykmu,happy
6.14734E+17,Thankfully able to view #definingbeauty @britishmuseum statuary from all sides. 3-D is often neglected in displays.    #callipygian,happy
6.10522E+17,@tateliverpool My new portfolio with recent art glass projects is available Download it now - http://t.co/abPb1vrSN6 http://t.co/hMSm7dFHxV,nocode
6.12946E+17,@britishmuseum @bastilledan did you see this?,nocode
6.13706E+17,@johnpaulstonard @britishmuseum it should work - the link is ok on my browser. Perhaps it's the X-rated content...,disgust
6.14184E+17,"@britishmuseum @aroberts_andrew @Storify Napoleon Lost Waterloo, But Won History @Timeline_Now https://t.co/z3xXU5fchz",nocode
6.1447E+17,#PedagooFriday trip to @NationalGallery being given a 10/10 by students plus they loved my treasure hunt resource http://t.co/t9CHEVc0sc,happy
6.15491E+17,@britishmuseum no trainers or sandles .,nocode
6.11083E+17,From 12pm on @BBCCambs we preview #CastleHillOpen Day in #Cambridge with @TheCCT @CambsCC @kettlesyard http://t.co/u9clVTYXWM,nocode
6.13271E+17,FLAMIN: the Artists Present… @_thewhitechapel w/ @beatricegibson Sarah Turner &amp; Larissa Sansour THIS SAT http://t.co/Va6qUwgoC2,nocode
6.141E+17,"Images of #Cambridge May 2015. 10. Medieval Ascension in stone, @FitzMuseum_uk.  https://t.co/0Qon6PpheN",nocode
6.11543E+17,@GordonRamsayGRP @britishmuseum That looks amazing! #GetInMyWellie,happy
6.14734E+17,@MartinUMueller Hinzu kommt das Marketing über die Sprache. Jeder Engl.-Lerner liest über @britishmuseum und NatGal. @DerSPIEGEL,nocode
6.13958E+17,@LucyMPowell are you supporting the strikers at @NationalGallery against privatisation? thanks,nocode
6.13358E+17,"I'm at @BritishMuseum in London, Greater London https://t.co/FBZL0myacw",nocode
6.1414E+17,Off to @NationalGallery with 30 @stockleyacademy KS3 tomorrow hope they don't forget to bring water with their pack lunch! #hotWeather,happy
6.11548E+17,"Next Monday, our Index Editor Barbara Pezzini will be giving a lecture at @NationalGallery. http://t.co/yeOBuhPid7 http://t.co/dJwzwsJbPY",nocode
6.10766E+17,@NationalGallery #AskTheGallery I'm glad to hear you have taken note!,not-relevant
6.12027E+17,"Enchanted by @kettlesyard in Cambridge, which is now my favourite art gallery &amp; my favourite house http://t.co/4DHOVRej2U",happy
6.13287E+17,Terry Frost soft sculptures looking fantastic @LeedsArtGallery @Tate_StIves http://t.co/OAhc1n2epi,happy
6.14056E+17,#Solidarity | BLOG: @NationalGallery assistants are on strike and it's crucial we pay attention - http://t.co/lJ5qEiFJdF via @NewsweekEurope,nocode
6.14389E+17,Ms Marini discussing a painting with our @stockleyacademy students @NationalGallery #stockleyart http://t.co/Z4MVy8XZsl,nocode
6.13024E+17,@NationalGallery I love this idea. I am going to suggest it to @BerndtArell some day!,happy
6.13706E+17,James Richards extraordinary instln @_TheWhitechapel is a brilliantly obliquely piece of critical interpretation. Sonic art theory. Lush,happy
6.11474E+17,Have you heard that we’ll be exhibiting Canaletto’s masterpiece A Regatta on the Grand Canal from 11 July? @NationalGallery #Sundaletto,nocode
6.11873E+17,La Fontaine de la Crosse. Rouen -  John Sell Cotman - 1830 via @britishmuseum  http://t.co/ITTcM3Ub6P http://t.co/kucwcjGbVS,nocode
6.09303E+17,Find out about our workshops in preparation for an Out of this World @ArburyCarnival http://t.co/kerjQL1mzu via @CamUnivMuseums,nocode
6.1127E+17,@FitzMuseum_UK @AllSoulsCon @V_and_A stunning!,happy
6.11884E+17,"Drawn on the spot in @britishmuseum lunchtime ""Marcia Furnilla"" #DefiningBeauty  #thedailysketch http://t.co/aIeBTKRvhG",nocode
3.87191E+17,Attend #Steppes #BeyondElDorado #CheltLitFest #event? Here's the #exhibition @britishmuseum http://t.co/j4PuP6Pw6z http://t.co/r0xUjIhhTZ,nocode
6.14423E+17,So cool to play w/ these today! Thanks to the v clever @LabbyTheRat &amp; Informatics Lab team for coming to @RAMMuseum http://t.co/8zibXocFul,happy
6.1085E+17,@ExeterLiving @ThelmaHulbert Thank you!,happy
6.12547E+17,On Monday our Index Editor Barbara Pezzini will be talking @NationalGallery &amp; modern Brit art: http://t.co/yeOBuhPid7 http://t.co/dKAV6TTzpn,nocode
6.10747E+17,@NationalGallery @Postgate http://t.co/sOo0ZMElUM,nocode
6.15244E+17,Not a morning selfie. Rather a Rapa Nui (Easter Island) head at @BritishMuseum. An ancestor in stone. http://t.co/3MnYQuZHRp,nocode
6.14834E+17,"I'm at @BritishMuseum in London, Greater London https://t.co/Jk6LtGMMxT",nocode
6.12574E+17,@NationalGallery Bathers at Asnieres.,nocode
6.15236E+17,#Pollock #Ligon &amp; #Bratescu Great time to visit @tateliverpool. Thanks for a lovely day.,happy
6.14147E+17,Stunning! Congratulations to all who have made @RAMMuseum a home for learning and investigating the past.  Prince A. https://t.co/ULnswtveWI,happy
6.12232E+17,Descubrir la diversidad del arte griego antiguo en la gran #expo #definingbeauty. Hasta el 5 de julio @britishmuseum http://t.co/ydFlcXjoCP,not-relevant
6.10403E+17,Happy #MuseumMonday @ldnfilmmuseum @MuseeAirEspace @PlymouthMuseum @CAHCCCPA @NEAMuseum @HstrySiteLocatr @thebakken @NimitzMuseum @YuffyMOH,happy
6.11929E+17,@WelshMuseums here at Wrexham Museum with @WG_CultureMin launching @britishmuseum Egypt exhibition,nocode
6.11088E+17,@FitzMuseum_UK @BBCCambs Pupils at Bourn Primary Academy have been exploring watercolour &amp; elements with @accessart http://t.co/5jEo9Hw6P4,nocode
6.12979E+17,"Waddesdon Bequest Film @britishmuseum with Neil McGregor, Grayson Perry, Edmund de Waal etc. https://t.co/Xw0fQIv4jl",nocode
6.10578E+17,Tweet your questions now using #AskTheGallery for our Q&amp;A with Director Nicholas Penny ht... http://t.co/CsOa6Y1PBP via @NationalGallery,nocode
6.14112E+17,E from smART group in Arbury showing Dee @base_dance her interpretation of the Grizzly Bear inspired by @kettlesyard http://t.co/bqr0O2kyGN,nocode
6.1299E+17,@OUPAcademic @CourtauldRes @NationalGallery Was he1) James Bond 2) a woman 3) a virtual projection?,nocode
6.13387E+17,@britishmuseum hmmmm...is it a teapot?? 😊,surprise
6.10406E+17,@lorenzociotti1 @NationalGallery @MuseeLouvre @GettyMuseum,nocode
6.14734E+17,"""How paintings sound"". Nice concept. Looking forward to going to this @NationalGallery http://t.co/0IdAQKqcAw #soundscapes #audio #art",happy
6.12962E+17,"@NationalGallery The 2nd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant
6.10894E+17,@tateliverpool Really really looking forward to this!,happy
6.14791E+17,Naked lady on show @NationalGallery now: https://t.co/rhtzFEAYon http://t.co/7mUcFAi4SI,nocode
6.13029E+17,Can't beat the view over @NationalGallery rooftop &amp; dome from @NPGLondon restaurant! http://t.co/S1BltfGPcG,happy
6.14123E+17,"@NationalGallery perfect choice for today, thank you💙",happy
6.14302E+17,#ToddleTate Pop-up tales and Koan puppets #LilianeLijn @Tate_StIves @tate_kids #IMOOS #ImagesMovingOutOntoSpace http://t.co/OaDyamfx1T,nocode
6.08237E+17,Come visit cambridge open studio artists in Coleridge area all welcome @CamUnivMuseums @camcreatives @CUBotanicGarden http://t.co/Cieyp7zj4a,nocode
6.14031E+17,"Si te lo perdiste, aquí está el link más popular entre la gente que sigo http://t.co/QWi6UPeJ1E por @britishmuseum",nocode
6.15595E+17,Just seen one of my fave conservation teams @RAMMuseum On bbc2 well done team :),happy
6.10491E+17,#AskTheGallery What would you highlight from the @NationalGallery digital strategy?,nocode
6.12551E+17,@plinythemidlkid @tateliverpool bloody Scousers,nocode
6.1218E+17,"@britishmuseum @SenderosP Priceless, stunning 'The Rosetta Stone' helped the hieroglyphs of ancient Egypt to be deciphered! *WoW*",happy
6.15269E+17,First day back in London to do list: Pub lunch ☑️ @britishmuseum ☑️ Nandos ☑️ LSE ☑️ Parliament… https://t.co/tpRmWHplKG,nocode
6.13723E+17,hey @britishmuseum artist homage to piece in yr collection: anti-slavery medallion c1787 VIDEO http://t.co/6fXUKOzFQL http://t.co/F1T48V4wOZ,nocode
6.14546E+17,Exeter RAMM's millionth visitor receives unique gift http://t.co/df8CerXOlg @RAMMuseum http://t.co/WYcTOmruy2,nocode
6.12227E+17,He's Got The Whole World In His Hand...  @GoldUnveiled @MuseeLouvre @leCMN @britishmuseum @Museo_MADRE @museiincomune http://t.co/xWko6PpYuo,nocode
6.13792E+17,"Great to hear from Penny promoting the great work already occurring with MH @RAMMuseum ""Collections &amp; Identities"" #DefeatingDepression",happy
6.13271E+17,"@David_Cameron This is your twitter handle, you must tweet!!!!!!! If you are a Biafran............. @NationalGallery The second GENOCIDE",not-relevant
6.15494E+17,@melly_sue @britishmuseum did you checked the @pakcrafts products?   Here's the quick look http://t.co/rGreFHZpmO,nocode
6.13295E+17,More photos @kettlesyard http://t.co/aHzKa1CY6E,nocode
6.134E+17,"@britishmuseum @aroberts_andrew @Storify I loved this, learned a lot!",happy
6.13345E+17,A treat for a Tuesday afternoon. Visiting #IndigenousAustralia at @britishmuseum. 'Enduring civilisation' in both senses of word,happy
6.12025E+17,#kiss v @britishmuseum http://t.co/HZ3Hd5SkhP,nocode
6.11522E+17,@britishmuseum @aroberts_andrew How many horses were killed at Waterloo? #Waterloo200,nocode
6.10582E+17,@HuffPostGreen help us&amp; RT ! Shell sponsors @NationalGallery where we work &amp; they want to privatise us! #ShellNo https://t.co/mRw2vTAhsi,angry
6.126E+17,"@britishmuseum @stardust193 Achtet genau (!) auf den Sonnenaufgangspunkt am WSW, SSW  - innerhalb der Tempel, Monumente, #Heiligtümer !",nocode
6.09348E+17,Book for @newexpressions3 Field visit programme http://t.co/GFZmazxBU9 @YorkArtGallery @PlymouthMuseum &amp; @UptonHouseNT,nocode
6.11572E+17,@Male_Art_Model @TPGallery @britishmuseum @royalacademy @VarianViciss will be looking forward to updates :),happy
6.13621E+17,"@NationalGallery ok will do ;) ' 　/ \ 　 / \\ 　\　\ /　//＿, . 　\　　// /_'} 　　/　　\ /) . 　/　//\　\ 　/　// ｜\ // . /　//--｜ /　// /｜ \ // ｜ \_",nocode
6.13387E+17,@NationalGallery :) http://t.co/VzSJhocyqJ,happy
6.15241E+17,"The @BritishMuseum also have a 'Harpy Tomb', so called because of this dame spiriting junior away. http://t.co/ejJuImcOt1",nocode
6.14417E+17,@britishmuseum @LondonerAlex England *and* Fraunce.,nocode
6.14886E+17,@AidenTruss @britishmuseum @RiaSarantaridou agreed - lovely day with ARS!! Next cultural outing to be planned soon!,happy
6.12664E+17,pindah lagi ehehe (at @nationalgallery) — https://t.co/Wt6dT3Dcfn,nocode
6.14391E+17,Year 4 @britishmuseum checking out some Ancient Egypt artefacts! #schooltrip #learning #funtimes http://t.co/KQS8fVNHAc,happy
6.14056E+17,Seriously sweet location &amp; building @Tate_StIves http://t.co/HgWu7oi5V1,happy
6.15313E+17,"@btcArtGallery @MadBitcoins @britishmuseum @Suitpossum The first truly scarce 285 bytes the world had seen. ""History-making"" indeed.",nocode
6.1075E+17,@NationalGallery Is there a particular piece that you are striving to acquire?,nocode
6.1182E+17,"Chris Wingfield @MAACambridge reads John P.McCarthy's paper ""Negotiating African Identity:Cemeteries of the First African Baptist Church,PA""",nocode
6.1185E+17,@psframes I finally saw the frames! @NationalGallery #sansovino Beautiful.,happy
6.11062E+17,See Christopher Williams - The Production Line of Happiness - via @_TheWhitechapel http://t.co/pvFmI1NJKm http://t.co/cgmhkfXrtL,nocode
6.11062E+17,See Christopher Williams - The Production Line of Happiness - via @_TheWhitechapel http://t.co/q4n0seYkBL http://t.co/bQ1OaE1Pos,nocode
6.1061E+17,A few of my loves from today. Thank you @NationalGallery for sharing art with the public. It's a #beautifulthing. http://t.co/z8iba7LX1g,happy
6.15049E+17,"#NG365 Jacob van Ruisdael's ""A Panoramic View of Amsterdam"" @NationalGallery #art @JohnConstableRA http://t.co/bKcJRJEZnv",nocode
6.1186E+17,Sculpture from the Parthenon @britishmuseum w/ @kboyceq &amp; zada_beda Wow! https://t.co/YNU2CxV4VJ,happy
6.11586E+17,A big shout out &amp; huge congratulations to @HelenHillyard for the newly displayed Baroque Galleries @BM_AG @NationalGallery @artfund #launch,happy
6.14033E+17,Probably a Julio Claudian prince on horseback  in the Great Court of the  @britishmuseum #RomanStatue #Archaeology http://t.co/9DwpwQFQQp,nocode
6.10779E+17,. @GavinGrindon @NationalGallery have we received an answer yet?  #AskTheGallery,not-relevant
6.13042E+17,Discover The Arts with Social Media: NOHO Co-Founder Rod McIntosh on NOHO Origins* https://t.co/tJmlzSRVvv @NationalGallery #London #Art,nocode
6.12935E+17,"@NationalGallery The second GENOCIDE against #Biafrans as promised by #Buhari has begun, 3 days of unreported aerial Bombardment in #Biafra",not-relevant
6.12193E+17,@Tate_StIves plus rocking an amazing dress!,happy
6.14472E+17,"I'm at @BritishMuseum in London, Greater London https://t.co/9Cg7IGIDWh",nocode
6.12503E+17,"#NG365 Vermeer's ""A Young Woman Seated at a Virginal"" c.1670 @NationalGallery #art #twitart http://t.co/mScSqghyPZ",nocode
6.10375E+17,During your tenure @NationalGallery really improved environmental performance &amp; achieved Carbon Trust Standard. What's next? #AskTheGallery,happy
6.13742E+17,"@WeesyT no problem, I am enjoying the amazing @britishmuseum at least for another 10 minutes :)",happy
6.12208E+17,"Save the date for Artist Talk: Svend Bayer @PlymouthMuseum http://t.co/0GkwYNNgm4 Tues 14 July, 1.10pm",nocode
6.15552E+17,I've reviewed the new exhibition @tateliverpool.  Sort of: http://t.co/aBh967rncP,nocode
